event_date,actor1,assoc_actor_1,actor2,assoc_actor_2,fatalities,interaction,admin1,admin2,latitude,longitude,notes,fatality_points,fatality_points_2,notes_wrapped,year,latitude_jitter,longitude_jitter
2023-02-05,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Ramallah and Al Bireh,32.0354,35.2856,"On 5 February 2023, a group of Israeli settlers cut down branches of Palestinian-owned trees in Turmus Ayya village (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 5 February 2023, a group of Israeli<br>settlers cut down branches of<br>Palestinian-owned trees in Turmus Ayya<br>village (Ramallah and Al Bireh, West<br>Bank).",2023,32.038938282487244,35.28588626718221
2023-02-05,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Tulkarm,32.2852,35.1495,"On 5 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near the junction of Ramin village (Tulkarm, West Bank).",2.0,0.5,"On 5 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near the junction of Ramin<br>village (Tulkarm, West Bank).",2023,32.283412620669075,35.15917439991321
2023-02-05,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Jenin,32.3175,35.1872,"On 5 February 2023, a group of Israeli settlers attacked [presumably by stone-throwing] a Palestinian house in the vicinity of Silat al Dahr village (Jenin, West Bank).",2.0,0.5,"On 5 February 2023, a group of Israeli<br>settlers attacked [presumably by stone-<br>throwing] a Palestinian house in the<br>vicinity of Silat al Dahr village<br>(Jenin, West Bank).",2023,32.31143192303551,35.18817718808672
2023-02-05,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.3018,35.1926,"On 5 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles between Bazzaryah and Burqah villages (Nablus, West Bank).",2.0,0.5,"On 5 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles between Bazzaryah and Burqah<br>villages (Nablus, West Bank).",2023,32.307281064115095,35.189412915932785
2023-02-05,Military Forces of Israel (2022-),Settlers (Israel),Civilians (Palestine),N/A,0.0,External/Other forces-Civilians,West Bank,Salfit,32.131,35.1396,"Land seizure: On 5 February 2023, Israeli military forces issued an order to confiscate 45 dunams of Palestinian lands north of Dayr Istiya village (Salfit, West Bank). Settlers also planted trees on the land.",2.0,0.5,"Land seizure: On 5 February 2023,<br>Israeli military forces issued an order<br>to confiscate 45 dunams of Palestinian<br>lands north of Dayr Istiya village<br>(Salfit, West Bank). Settlers also<br>planted trees on the land.",2023,32.131636815272635,35.13593371285609
2023-02-05,Al Aqsa Martyrs Brigade,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Nablus,32.3086,35.19,"On 5 February 2023, Palestinian militants from Al Aqsa Martyrs Brigade opened fire toward the Israeli settlement of Homesh (Nablus, West Bank). There were no casualties.",2.0,0.5,"On 5 February 2023, Palestinian<br>militants from Al Aqsa Martyrs Brigade<br>opened fire toward the Israeli<br>settlement of Homesh (Nablus, West<br>Bank). There were no casualties.",2023,32.30531059502536,35.191921368896345
2023-02-06,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9884,35.3093,"On 6 February 2023, a group of Israeli settlers physically assaulted a Palestinian in the Ayn Samiya area east of Kafr Malik village (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 6 February 2023, a group of Israeli<br>settlers physically assaulted a<br>Palestinian in the Ayn Samiya area east<br>of Kafr Malik village (Ramallah and Al<br>Bireh, West Bank).",2023,31.98952658855553,35.31466724944658
2023-02-06,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Tubas,32.3209,35.3699,"Property destruction: On 6 February 2023, Israeli settlers released cows and let them graze on Palestinian agricultural lands in Wadi al-Faw area near Tubas (Tubas, West Bank), causing damage to crops planted on 80 dunams.",2.0,0.5,"Property destruction: On 6 February<br>2023, Israeli settlers released cows and<br>let them graze on Palestinian<br>agricultural lands in Wadi al-Faw area<br>near Tubas (Tubas, West Bank), causing<br>damage to crops planted on 80 dunams.",2023,32.33014455166287,35.367684311111375
2023-02-06,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1667,35.2333,"On 6 February 2023, a group of Israeli settlers hurled stones at passing Palestinian vehicles at the junction of Yitzhar settlement (Nablus, West Bank).",2.0,0.5,"On 6 February 2023, a group of Israeli<br>settlers hurled stones at passing<br>Palestinian vehicles at the junction of<br>Yitzhar settlement (Nablus, West Bank).",2023,32.162787721420955,35.2337113414656
2023-02-06,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.8758,35.13,"On 6 February 2023, Palestinian rioters threw stones at passing settler vehicles on Route 443 near Bayt Horon (Ramallah and Al Bireh, West Bank). No injuries or damages were reported.",2.0,0.5,"On 6 February 2023, Palestinian rioters<br>threw stones at passing settler vehicles<br>on Route 443 near Bayt Horon (Ramallah<br>and Al Bireh, West Bank). No injuries or<br>damages were reported.",2023,31.874766391973903,35.135797080341575
2023-02-07,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9189,35.3979,"On 7 February 2023, a group of Israeli settlers physically assaulted a Palestinian shepherd while grazing his sheep in Al Muarrajat area west of Jericho city (Jericho, West Bank).",2.0,0.5,"On 7 February 2023, a group of Israeli<br>settlers physically assaulted a<br>Palestinian shepherd while grazing his<br>sheep in Al Muarrajat area west of<br>Jericho city (Jericho, West Bank).",2023,31.920029152972067,35.396902967257056
2023-02-08,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Jericho,31.9507,35.4676,"On 8 February 2023, Palestinian rioters hurled stones toward passing Israeli settler vehicles in Al Awja village (Jericho, West Bank). Israeli military forces raided the village and forced merchants to close their shops.",2.0,0.5,"On 8 February 2023, Palestinian rioters<br>hurled stones toward passing Israeli<br>settler vehicles in Al Awja village<br>(Jericho, West Bank). Israeli military<br>forces raided the village and forced<br>merchants to close their shops.",2023,31.94708971079193,35.46640342163748
2023-02-08,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Salfit,32.128,35.099,"Land seizure: On 8 February 2023, a group of Israeli settlers planted trees and set up tents on Palestinian-owned land in Al Mawajir area in Qarawat Bani Hassan village (Salfit, West Bank). Settlers also prevented Palestinians from entering the land.",2.0,0.5,"Land seizure: On 8 February 2023, a<br>group of Israeli settlers planted trees<br>and set up tents on Palestinian-owned<br>land in Al Mawajir area in Qarawat Bani<br>Hassan village (Salfit, West Bank).<br>Settlers also prevented Palestinians<br>from entering the land.",2023,32.12347650872592,35.09760135862489
2023-02-09,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Tubas,32.3805,35.5083,"On 9 February 2023, a group of Israeli settlers attacked [presumably physically] a Palestinian shepherd and fenced a Palestinian-owned water pond in Ayn al Bayda (Tubas, West Bank).",2.0,0.5,"On 9 February 2023, a group of Israeli<br>settlers attacked [presumably<br>physically] a Palestinian shepherd and<br>fenced a Palestinian-owned water pond in<br>Ayn al Bayda (Tubas, West Bank).",2023,32.377733690443996,35.50945363224138
2023-02-10,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4921,35.0954,"On 10 February 2023, an Israeli settler driving a car deliberately ran into a Palestinian in Qalqas village (Hebron, West Bank). The Palestinian was injured and taken to a hospital for treatment.",2.0,0.5,"On 10 February 2023, an Israeli settler<br>driving a car deliberately ran into a<br>Palestinian in Qalqas village (Hebron,<br>West Bank). The Palestinian was injured<br>and taken to a hospital for treatment.",2023,31.485005928896378,35.10326562674831
2023-02-10,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1845,35.2502,"On 10 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near Burin village (Nablus, West Bank).",2.0,0.5,"On 10 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near Burin village (Nablus,<br>West Bank).",2023,32.19091267756178,35.25189257064244
2023-02-10,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Salfit,32.128,35.099,"On 10 February 2023, a group of Israeli settlers attacked [presumably physically or by stone-throwing] Palestinian farmers and shepherds in Al Nowatef area north of Qarawat Bani Hassan village (Salfit, West Bank), injuring 2 farmers. Also, setters looted 6 heads of sheep.",2.0,0.5,"On 10 February 2023, a group of Israeli<br>settlers attacked [presumably physically<br>or by stone-throwing] Palestinian<br>farmers and shepherds in Al Nowatef area<br>north of Qarawat Bani Hassan village<br>(Salfit, West Bank), injuring 2 farmers.<br>Also, setters looted 6 heads of sheep.",2023,32.135273163411554,35.093534363127525
2023-02-10,Lions' Den,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Nablus,32.2211,35.2544,"On 10 February 2023, Lions' Den militants opened fire toward Israeli settlements near Nablus city (Nablus, West Bank). There were no casualties.",2.0,0.5,"On 10 February 2023, Lions' Den<br>militants opened fire toward Israeli<br>settlements near Nablus city (Nablus,<br>West Bank). There were no casualties.",2023,32.222147242507404,35.258919318790625
2023-02-10,Lions' Den,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Nablus,32.2362,35.3309,"On 10 February 2023, Lion's Den militants opened fire towards the Elon Moreh settlement (Nablus, West Bank). No casualties occurred.",2.0,0.5,"On 10 February 2023, Lion's Den<br>militants opened fire towards the Elon<br>Moreh settlement (Nablus, West Bank). No<br>casualties occurred.",2023,32.23760372983119,35.33585397567006
2023-02-11,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Nablus,32.0701,35.2403,"Land seizure: On 11 February 2023, Israeli settlers set up mobile rooms on Palestinian-owned lands in Al Lubban ash Sharqiyah village (Nablus, West Bank).",2.0,0.5,"Land seizure: On 11 February 2023,<br>Israeli settlers set up mobile rooms on<br>Palestinian-owned lands in Al Lubban ash<br>Sharqiyah village (Nablus, West Bank).",2023,32.071324699145364,35.241205986752234
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,32.05,35.2833,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near the junction of Mevo Shillo settlement (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near the junction of Mevo<br>Shillo settlement (Ramallah and Al<br>Bireh, West Bank).",2023,32.05238045205052,35.28426742253226
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1769,35.3354,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles in the vicinity of Bayt Furik checkpoint (Nablus, West Bank).",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles in the vicinity of Bayt Furik<br>checkpoint (Nablus, West Bank).",2023,32.18238811859581,35.33804949359111
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1667,35.2333,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near Huwwarah village, at the junction of Yitzhar settlement (Nablus, West Bank), injuring 2 Palestinians and causing material damage to several vehicles.",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near Huwwarah village, at the<br>junction of Yitzhar settlement (Nablus,<br>West Bank), injuring 2 Palestinians and<br>causing material damage to several<br>vehicles.",2023,32.16560551390381,35.23022929388839
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Hebron,31.5651,35.1283,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles and houses near Bayt Inun (Hebron, West Bank).",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles and houses near Bayt Inun<br>(Hebron, West Bank).",2023,31.572584102780905,35.12980595662691
2023-02-11,Rioters (Israel),Settlers (Israel),Rioters (Palestine),Civilians (Palestine); Labor Group (Palestine),1.0,Rioters-Rioters,West Bank,Salfit,32.128,35.099,"On 11 February 2023, dozens of Palestinian rioters clashed with and threw stones at more than 25 Israeli settlers from the Havat Yair outpost who were present in a nature reserve a few hundred meters away from Qarawat Bani Hassan village (Salfit, West Bank). Eyewitnesses and Palestinian sources said that armed settlers attacked [presumably physically] Palestinian workers and forced them to stop their construction activities before dozens of Palestinians arrived to confront the settlers. An armed settler opened fire and killed a Palestinian during the clashes. Also, a settler was injured in the head. Israeli media and the IDF spokesperson reported that there were no soldiers at the scene during the clashes, but Palestinians said that the settlers were under the protection of military forces.",3.0,1.5,"On 11 February 2023, dozens of<br>Palestinian rioters clashed with and<br>threw stones at more than 25 Israeli<br>settlers from the Havat Yair outpost who<br>were present in a nature reserve a few<br>hundred meters away from Qarawat Bani<br>Hassan village (Salfit, West Bank).<br>Eyewitnesses and Palestinian sources<br>said that armed settlers attacked<br>[presumably physically] Palestinian<br>workers and forced them to stop their<br>construction activities before dozens of<br>Palestinians arrived to confront the<br>settlers. An armed settler opened fire<br>and killed a Palestinian during the<br>clashes. Also, a settler was injured in<br>the head. Israeli media and the IDF<br>spokesperson reported that there were no<br>soldiers at the scene during the<br>clashes, but Palestinians said that the<br>settlers were under the protection of<br>military forces.",2023,32.131190886052856,35.092876774387136
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9467,35.0217,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near the entrance of Nilin village (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near the entrance of Nilin<br>village (Ramallah and Al Bireh, West<br>Bank).",2023,31.948246839441648,35.01639610260285
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.964,35.0485,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near the junction of Nili settlement (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near the junction of Nili<br>settlement (Ramallah and Al Bireh, West<br>Bank).",2023,31.967997931848902,35.04493215041689
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Hebron,31.4133,35.1639,"On 11 February 2023, dozens of armed Israeli settlers from Maon hurled stones toward passing Palestinian vehicles in the Musafar Yuta area near the Maon settlement (Hebron, West Bank), causing material damage to several cars.",2.0,0.5,"On 11 February 2023, dozens of armed<br>Israeli settlers from Maon hurled stones<br>toward passing Palestinian vehicles in<br>the Musafar Yuta area near the Maon<br>settlement (Hebron, West Bank), causing<br>material damage to several cars.",2023,31.41479762331615,35.15778375028492
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9189,35.3979,"On 11 February 2023, three Israeli settlers physically assaulted a Palestinian shepherd in Al Muarrajat area west of Al Awja village (Jericho, West Bank) and forced him to leave the area under the threat of using live fire.",2.0,0.5,"On 11 February 2023, three Israeli<br>settlers physically assaulted a<br>Palestinian shepherd in Al Muarrajat<br>area west of Al Awja village (Jericho,<br>West Bank) and forced him to leave the<br>area under the threat of using live<br>fire.",2023,31.91858725706998,35.39767236877635
2023-02-11,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Salfit,32.1084,35.2378,"On 11 February 2023, a group of Israeli settlers cut and uprooted 20 Palestinian-owned olive trees planted on 6 dunams of land in Yasuf village (Salfit, West Bank).",2.0,0.5,"On 11 February 2023, a group of Israeli<br>settlers cut and uprooted 20<br>Palestinian-owned olive trees planted on<br>6 dunams of land in Yasuf village<br>(Salfit, West Bank).",2023,32.11014685981615,35.23360416969507
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1522,35.2567,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near Huwwarah checkpoint (Nablus, West Bank), injuring Palestinians and causing material damage to several vehicles.",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near Huwwarah checkpoint<br>(Nablus, West Bank), injuring<br>Palestinians and causing material damage<br>to several vehicles.",2023,32.15014206033064,35.260577600080666
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Salfit,32.1227,35.2569,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near Zatarah checkpoint (Salfit, West Bank), injuring Palestinians and causing material damage to several vehicles.",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near Zatarah checkpoint<br>(Salfit, West Bank), injuring<br>Palestinians and causing material damage<br>to several vehicles.",2023,32.12225968128048,35.25664996525506
2023-02-11,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Salfit,32.1084,35.2378,"On 11 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles at the entrance of Yasuf village (Salfit, West Bank).",2.0,0.5,"On 11 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles at the entrance of Yasuf<br>village (Salfit, West Bank).",2023,32.10950408506822,35.233106701932705
2023-02-11,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Al Quds,31.8601,35.2602,"Land seizure: On 11 February 2023, a group of Israeli settlers built structures and set up mobile rooms in an attempt to create a new illegal outpost called Gofna near Jaba village (Al Quds, West Bank) before it was evacuated by border police a day later [coded separately].",2.0,0.5,"Land seizure: On 11 February 2023, a<br>group of Israeli settlers built<br>structures and set up mobile rooms in an<br>attempt to create a new illegal outpost<br>called Gofna near Jaba village (Al Quds,<br>West Bank) before it was evacuated by<br>border police a day later [coded<br>separately].",2023,31.864753098142476,35.248776862731674
2023-02-11,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Salfit,32.0671,35.0828,"On 11 February 2023, a group of Israeli settlers from Peduel settlement vandalized the windows and doors of a Palestinian-owned agricultural room and uprooted 8 olive saplings in Diriyah area west of Kafr ad Dik village (Salfit, West Bank). Also, settlers planted trees on nearby land in an attempt to seize it.",2.0,0.5,"On 11 February 2023, a group of Israeli<br>settlers from Peduel settlement<br>vandalized the windows and doors of a<br>Palestinian-owned agricultural room and<br>uprooted 8 olive saplings in Diriyah<br>area west of Kafr ad Dik village<br>(Salfit, West Bank). Also, settlers<br>planted trees on nearby land in an<br>attempt to seize it.",2023,32.066648796585184,35.0794632672511
2023-02-12,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4459,35.0944,"Land seizure: On 12 February 2023, Israeli settlers from Maon, Hifat Maon, and Carmel planted grape vines on 50 dunams of Palestinian-owned lands in Al Martaba and Al Byada of Musafar Yuta, east of Yuta town (Hebron, West Bank) in an attempt to seize the land.",2.0,0.5,"Land seizure: On 12 February 2023,<br>Israeli settlers from Maon, Hifat Maon,<br>and Carmel planted grape vines on 50<br>dunams of Palestinian-owned lands in Al<br>Martaba and Al Byada of Musafar Yuta,<br>east of Yuta town (Hebron, West Bank) in<br>an attempt to seize the land.",2023,31.445204185738696,35.08992902381105
2023-02-12,Police Forces of Israel (2022-) Border Police,N/A,Civilians (Israel),Settlers (Israel),0.0,External/Other forces-Civilians,West Bank,Al Quds,31.8601,35.2602,"Property destruction: On 12 February 2023, Israeli border police demolished buildings and evacuated settlers from the newly established illegal outpost called Gofna near Jaba village (Al Quds, West Bank) after one day of its creation.",2.0,0.5,"Property destruction: On 12 February<br>2023, Israeli border police demolished<br>buildings and evacuated settlers from<br>the newly established illegal outpost<br>called Gofna near Jaba village (Al Quds,<br>West Bank) after one day of its<br>creation.",2023,31.85261607558554,35.25313653327946
2023-02-13,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Ramallah and Al Bireh,32.0354,35.2856,"On 13 February 2023, 10 Israeli settlers destroyed Palestinian-owned equipment consisting of 3 parked vehicles, an agricultural tractor, and a solar energy unit by throwing stones at them, in Turmus Ayya village (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 13 February 2023, 10 Israeli settlers<br>destroyed Palestinian-owned equipment<br>consisting of 3 parked vehicles, an<br>agricultural tractor, and a solar energy<br>unit by throwing stones at them, in<br>Turmus Ayya village (Ramallah and Al<br>Bireh, West Bank).",2023,32.03021779038684,35.292805523219876
2023-02-13,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9333,35.2167,"On 13 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near Bayt El Settlement (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 13 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near Bayt El Settlement<br>(Ramallah and Al Bireh, West Bank).",2023,31.93108237922631,35.20745864936419
2023-02-13,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1667,35.2333,"On 13 February 2023, Israeli settlers hurled stones at passing Palestinian vehicles near Huwwarah village, near the junction of Yitzhar settlement (Nablus, West Bank), causing material damage to several vehicles.",2.0,0.5,"On 13 February 2023, Israeli settlers<br>hurled stones at passing Palestinian<br>vehicles near Huwwarah village, near the<br>junction of Yitzhar settlement (Nablus,<br>West Bank), causing material damage to<br>several vehicles.",2023,32.16175581010783,35.23947554982867
2023-02-13,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1522,35.2567,"On 13 February 2023, Israeli settlers threw stones at passing Palestinian vehicles near Salman al-Farsi junction in the vicinity of Huwwarah village (Nablus, West Bank), causing material damage to several cars.",2.0,0.5,"On 13 February 2023, Israeli settlers<br>threw stones at passing Palestinian<br>vehicles near Salman al-Farsi junction<br>in the vicinity of Huwwarah village<br>(Nablus, West Bank), causing material<br>damage to several cars.",2023,32.14557294513285,35.25707814158775
2023-02-14,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Hebron,31.5294,35.0938,"On 14 February 2023, a group of Israeli settlers from Kiryat Arba and Kharsina destroyed the windows of parked vehicles belonging to Palestinians and wrote racist slogans in Wad al-Mzayan east of Hebron (Hebron, West Bank).",2.0,0.5,"On 14 February 2023, a group of Israeli<br>settlers from Kiryat Arba and Kharsina<br>destroyed the windows of parked vehicles<br>belonging to Palestinians and wrote<br>racist slogans in Wad al-Mzayan east of<br>Hebron (Hebron, West Bank).",2023,31.53109372556892,35.087410397714336
2023-02-14,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.0701,35.2403,"On 14 February 2023, a group of Israeli settlers hurled stones at passing Palestinian vehicles near Al Lubban ash Sharqiyah village (Nablus, West Bank).",2.0,0.5,"On 14 February 2023, a group of Israeli<br>settlers hurled stones at passing<br>Palestinian vehicles near Al Lubban ash<br>Sharqiyah village (Nablus, West Bank).",2023,32.06562061611616,35.23891209786699
2023-02-14,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.3018,35.1926,"On 14 February 2023, Israeli settlers physically assaulted a Palestinian and pepper-sprayed him in Al Qubeabat area near Burqah village (Nablus West Bank). Also, settlers punctured the tires of his car.",2.0,0.5,"On 14 February 2023, Israeli settlers<br>physically assaulted a Palestinian and<br>pepper-sprayed him in Al Qubeabat area<br>near Burqah village (Nablus West Bank).<br>Also, settlers punctured the tires of<br>his car.",2023,32.30188554866271,35.19335732945051
2023-02-14,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.3086,35.19,"On 14 February 2023, a group of Israeli settlers physically assaulted a Palestinian near the entrance of Homesh settlement (Nablus, West Bank), injuring him. Also, settlers vandalized the tires of his car.",2.0,0.5,"On 14 February 2023, a group of Israeli<br>settlers physically assaulted a<br>Palestinian near the entrance of Homesh<br>settlement (Nablus, West Bank), injuring<br>him. Also, settlers vandalized the tires<br>of his car.",2023,32.300967818793794,35.189007244519686
2023-02-14,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.987,35.0401,"On 14 February 2023, a group of Israeli settlers attacked [presumably by stone-throwing] a Palestinian vehicle and looted a cell phone and 17,000 NIS from a Palestinian citizen near the entrance Shuqba village (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 14 February 2023, a group of Israeli<br>settlers attacked [presumably by stone-<br>throwing] a Palestinian vehicle and<br>looted a cell phone and 17,000 NIS from<br>a Palestinian citizen near the entrance<br>Shuqba village (Ramallah and Al Bireh,<br>West Bank).",2023,31.98496869687982,35.03761865169593
2023-02-14,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Hebron,31.6093,35.1013,"On 14 February 2023, Palestinian rioters threw stones at passing settlers' vehicles near Karme Zur (Hebron, West Bank), causing significant damage to a car.",2.0,0.5,"On 14 February 2023, Palestinian rioters<br>threw stones at passing settlers'<br>vehicles near Karme Zur (Hebron, West<br>Bank), causing significant damage to a<br>car.",2023,31.60802953596402,35.10483641456702
2023-02-15,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Hebron,31.5294,35.0938,"On 15 February 2023, Israeli settlers from Kiryat Arba punctured tires of Palestinian-owned cars parked in Al Rass and Wad Hussian area east of Hebron city (Hebron, West Bank).",2.0,0.5,"On 15 February 2023, Israeli settlers<br>from Kiryat Arba punctured tires of<br>Palestinian-owned cars parked in Al Rass<br>and Wad Hussian area east of Hebron city<br>(Hebron, West Bank).",2023,31.528968534700873,35.09228852423394
2023-02-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1595,35.2223,"On 15 February 2023, Israeli settlers set fire to a Palestinian-owned vehicle parked in Al Asafir area in Urif village (Nablus, West Bank). Also, they attacked Palestinian houses [presumably by stone-throwing] in the village.",2.0,0.5,"On 15 February 2023, Israeli settlers<br>set fire to a Palestinian-owned vehicle<br>parked in Al Asafir area in Urif village<br>(Nablus, West Bank). Also, they attacked<br>Palestinian houses [presumably by stone-<br>throwing] in the village.",2023,32.15389880328987,35.22472949885665
